"ID","DemAffl","DemAge","DemGender","PromClass","PromSpend","PromTime","TargetBuy"
18404073,7,58,NA,"Silver",3000,5,0
15035107,8,37,"F","Silver",100,NA,1
11081724,7,59,"M","Gold",10000,4,0
17055881,3,71,"M","Silver",2000,26,0
28636007,11,42,"F","Silver",600,11,0
1741195,4,33,"F","Tin",0.01,6,0
25116932,7,51,"F","Tin",0.01,4,0
24350788,9,NA,"F","Silver",3000,8,0
35990607,5,56,"F","Gold",6000,2,0
9079459,15,46,"F","Silver",50.01,8,1
18658881,10,55,"F","Gold",6053.35,7,0
29802326,11,43,"M","Silver",240,1,0
1919512,11,35,"F","Silver",600,8,1
38424203,9,65,NA,"Silver",2000,4,0
10127429,7,45,"F","Tin",0.01,6,0
27715639,8,57,"F","Gold",10000,4,0
31979943,8,59,"M","Silver",1636.09,11,0
3622797,7,69,"F","Gold",6000,2,0
28601610,8,61,"F","Silver",3000,2,0
11094052,15,75,"U","Gold",7000,1,0
39332612,5,67,"F","Gold",6053.35,7,0
46039882,5,63,"F","Gold",5000.01,9,0
38216465,8,44,"F","Tin",0.01,7,1
12271950,10,76,NA,"Gold",18053.35,5,0
1815989,11,56,"F","Tin",0.01,6,1
32761925,13,72,"F","Silver",3000,2,1
7147236,3,69,"M","Silver",1000,8,0
33650779,7,39,NA,"Silver",720,1,0
6955991,NA,76,"U","Silver",100,1,0
12978620,6,56,"F","Tin",0.01,4,0
30852870,17,50,"F","Tin",0.01,8,1
52671280,13,41,"F","Silver",800,9,1
35208950,11,32,"M","Gold",6107.64,4,0
50238776,6,45,"U","Tin",0.01,8,0
29331358,8,64,"F","Gold",6000,2,0
35718222,10,NA,"F","Silver",3000,3,1
38285890,6,46,"M","Tin",0.01,5,0
7013841,10,67,"F","Silver",1000,9,0
42149489,11,51,"F","Silver",2000,1,0
48995349,12,53,"F","Gold",6000,2,0
30802784,6,38,"F","Tin",0.01,8,1
18784461,9,61,"F","Silver",4000,4,0
44884968,10,76,NA,"Tin",0.01,28,0
35906495,10,73,NA,"Gold",10000,4,0
31571693,8,51,"M","Silver",2035.1,NA,0
10212655,NA,NA,"F","Tin",0.01,6,0
4123581,7,35,"F","Tin",0.01,5,0
31684064,4,46,"F","Tin",0.01,5,0
7578172,6,50,"M","Tin",0.01,5,0
24517453,10,57,"U","Gold",6000,2,0
26518392,8,67,"F","Platinum",20322.09,3,1
13518321,6,60,"F","Tin",0.01,5,0
29188121,6,64,"F","Silver",5000,5,0
27143899,NA,38,NA,"Silver",1000,9,0
4435699,7,71,"M","Silver",3000,6,0
35105220,2,34,"M","Tin",0.01,5,0
52033012,12,40,"F","Tin",0.01,8,1
7522568,15,NA,"F","Silver",3000,7,0
10476024,9,32,"M","Silver",1000,5,1
25147633,9,61,NA,"Silver",2000,9,0
14639173,9,61,NA,"Tin",0.01,4,0
24325120,10,54,"U","Tin",0.01,5,0
45011119,9,65,"U","Silver",1000,5,0
44509776,6,61,"F","Tin",0.01,8,0
25806505,11,72,NA,"Silver",3000,7,0
5548810,11,30,"F","Gold",6000,1,0
52746744,14,45,"F","Tin",0.01,5,1
28928768,4,53,"F","Silver",5000,4,0
3616320,15,62,NA,"Gold",8400,6,0
3474887,8,75,"F","Gold",15000,4,0
46036786,7,50,"F","Tin",0.01,7,0
16521706,NA,33,"F","Silver",550,9,1
42426725,10,NA,"M","Silver",3000,1,1
7285159,7,36,"F","Gold",6000,11,0
1098918,7,35,"F","Tin",0.01,4,1
44230895,11,46,"M","Gold",6052.66,10,0
34401985,5,44,"M","Silver",600,1,0
32016855,5,68,"F","Tin",0.01,8,0
10064877,5,50,NA,"Silver",3000,1,0
37463540,7,NA,NA,"Silver",1000,5,0
15425649,8,41,"F","Tin",0.01,5,1
45022897,8,51,"F","Silver",1000,9,1
10628045,8,31,"U","Gold",6000,1,0
3769666,9,41,NA,"Silver",1500,5,1
15476448,10,63,"F","Platinum",38000,11,0
35756647,6,67,NA,"Silver",100,11,0
40198679,8,78,"M","Gold",6000,1,0
30163692,7,58,"F","Silver",2000,5,0
10080597,6,55,"F","Silver",3000,6,1
3108244,7,29,"M","Silver",360,8,1
7351437,9,42,"M","Tin",0.01,8,1
37335746,7,NA,"F","Silver",2400,8,0
28196066,6,60,"U","Silver",3000,8,1
3876772,10,31,"F","Tin",0.01,8,1
9637419,11,52,"M","Gold",6000,15,0
42153664,8,54,"F","Tin",0.01,4,0
3781488,9,66,"F","Gold",6000,2,1
30274060,8,63,"M","Silver",300.01,8,0
17775175,9,43,"F","Silver",1000,1,1
36620005,4,31,"M","Tin",0.01,5,1
30865697,9,NA,"F","Tin",0.01,5,0
10587063,9,76,"F","Gold",9000,8,0
27771784,14,33,"F","Silver",0.02,8,1
45168522,8,51,"F","Silver",3000,5,0
51082168,7,56,"M","Silver",3000,3,0
33284780,7,NA,"M","Gold",14500,4,1
4312368,7,63,"U","Tin",0.01,8,0
12159336,10,40,"F","Tin",0.01,4,1
9509267,10,61,"F","Gold",10000,5,1
17128226,6,73,"M","Gold",9000,4,0
9621091,5,44,"F","Tin",0.01,8,0
40363815,12,46,"F","Silver",50,2,0
16636481,5,46,NA,"Gold",6000,2,0
4204433,9,35,"F","Tin",0.01,5,0
8371504,8,50,"M","Silver",1700,9,0
36009195,11,44,"M","Tin",0.01,5,1
41655321,7,66,"F","Gold",9000,8,0
15734897,6,71,"F","Gold",8000,2,0
32730248,10,60,"M","Gold",9500.01,8,0
34966559,9,58,"F","Tin",0.01,8,0
9749462,6,76,"M","Gold",6000,6,0
10979700,12,49,"U","Silver",4000,3,0
49603940,11,52,"F","Silver",55.01,9,0
45854647,12,75,"F","Gold",6053.35,7,1
43273485,8,63,"F","Silver",200,17,0
27861864,6,55,"M","Silver",1500,6,0
43122800,9,39,"F","Tin",0.01,4,1
6225136,13,74,"M","Gold",7500,5,1
52694132,9,33,NA,"Tin",0.01,8,0
31801893,9,36,NA,"Silver",1396.83,4,1
40027130,11,48,"M","Silver",40,1,1
25031171,7,45,"M","Silver",150.01,4,0
48932460,8,52,"M","Gold",7020,4,0
8817065,8,66,"M","Gold",12500,4,0
9801995,4,65,"F","Gold",6053.35,7,0
30157781,7,42,"F","Silver",300,9,0
29722802,5,65,NA,"Gold",12000,1,0
28670248,7,44,"F","Silver",300,9,0
44891115,9,47,"F","Gold",8200,7,1
30647282,6,75,"F","Gold",6105.32,16,0
2138107,12,34,"F","Tin",0.01,4,1
18203299,10,72,"F","Gold",13483.15,1,0
27424820,6,60,"F","Gold",18026.67,25,0
15290409,5,76,"F","Silver",3000,5,1
3781356,6,50,"M","Silver",0.02,8,0
44349060,7,NA,"F","Silver",1000.01,8,0
37846830,NA,38,"U","Tin",0.01,5,1
48702848,7,52,"M","Gold",6000,2,0
3544990,12,61,"U","Gold",6000,1,0
23392339,6,61,"F","Gold",6000,5,0
18367712,11,70,"F","Silver",1000,5,0
5618770,5,NA,"F","Gold",12000,8,0
38385143,11,35,"M","Silver",3000,10,1
17136148,9,66,"U","Silver",1000,9,0
4073037,NA,75,"F","Gold",10000,4,0
16709055,10,61,"F","Silver",4000,20,1
36987740,8,35,"F","Silver",500,8,1
36910135,11,64,"F","Gold",6053.34,4,0
37691771,8,43,"M","Tin",0.01,5,0
34177600,7,46,NA,"Gold",14000,6,0
41431814,4,45,NA,"Tin",0.01,5,0
52637686,6,50,"F","Gold",6058,3,0
10157026,10,NA,"M","Gold",16991.89,9,0
1201212,NA,78,"M","Silver",3000,8,0
37521230,5,50,NA,"Silver",600,4,0
3704106,13,37,"F","Silver",3000,4,1
34177180,8,60,"F","Gold",5126.67,12,0
12377023,5,57,"F","Silver",500,9,0
33638981,6,NA,"M","Gold",6000,2,0
45223116,6,55,"F","Gold",6000,2,0
35055703,15,63,"F","Silver",3000,17,0
28882318,9,58,"M","Gold",16000,3,0
38175165,8,68,"F","Silver",1000,5,0
31907764,4,38,"F","Tin",0.01,5,1
11519770,11,40,"M","Silver",1000,5,0
13345265,5,66,"F","Gold",7522.49,3,0
35401156,8,48,"M","Gold",10000,11,0
12299650,6,69,"F","Silver",50.01,11,0
18661084,4,66,"M","Gold",12053.35,5,0
29095522,12,NA,"F","Silver",0.02,5,0
27037738,5,74,"M","Gold",12000,1,0
50899527,16,52,"M","Gold",6000,5,0
43485938,13,44,"F","Silver",800,8,1
10149783,13,43,"M","Tin",0.01,7,1
5333172,10,28,"F","Gold",9000,10,1
38932420,10,48,"F","Silver",0.02,8,0
37824909,9,63,"F","Silver",77.79,2,0
38693301,10,54,"M","Platinum",25500,4,0
45322432,8,53,"F","Silver",200,1,0
33827962,8,46,"F","Silver",50.01,9,0
27425835,8,27,"M","Gold",13535.88,6,1
17534038,NA,58,"M","Tin",0.01,9,0
33565399,15,NA,"F","Tin",0.01,9,1
9531564,12,69,"F","Platinum",20388.79,3,0
33696493,9,59,"U","Tin",0.01,8,0
49842198,7,49,"F","Gold",6000,5,1
5312256,10,34,"F","Silver",50,9,1
34962570,15,36,"F","Tin",0.01,4,1
41929480,12,50,"F","Silver",3200,6,0
7649673,5,74,"M","Gold",5329.73,18,0
18256678,14,34,"M","Tin",0.01,5,1
16157532,11,NA,NA,"Silver",500,11,0
4704886,13,56,"F","Tin",0.01,8,0
16935306,9,24,"M","Tin",0.01,4,1
13574299,14,77,"M","Silver",3000,3,0
38631403,13,NA,"M","Silver",300,9,0
35251910,7,NA,"M","Gold",12160.99,5,0
3667693,5,67,"M","Silver",3300.01,28,0
21625549,31,35,"M","Silver",300,8,1
6912311,6,43,"M","Silver",600,4,0
3509915,10,46,"M","Silver",3120,9,0
10816704,10,48,"F","Gold",8100,8,0
36346698,3,44,"M","Gold",9500,8,0
42971090,10,65,NA,"Gold",6000,2,0
7525575,6,49,"F","Tin",0.01,8,0
30508932,6,51,"F","Silver",420,4,0
7961464,4,69,"F","Silver",500,9,0
14884089,8,46,"F","Tin",0.01,5,0
18362656,6,66,"M","Silver",3000,1,0
32009646,9,33,"F","Gold",9464.85,1,1
15350,7,NA,"F","Tin",0.01,5,1
51206690,7,31,"M","Silver",500,9,1
35563920,4,76,"M","Silver",1000,5,0
26853809,7,47,"F","Gold",9000,8,1
28584503,5,70,"M","Silver",3000,8,0
9503374,7,71,"F","Silver",480,5,0
27490106,6,75,"F","Gold",8000,9,0
50041352,4,NA,NA,"Silver",2000,7,0
41475,NA,66,"M","Tin",0.01,11,0
48211712,10,51,"M","Tin",0.01,8,1
7756933,8,NA,"M","Platinum",20050,4,0
7228546,12,NA,NA,"Silver",0.03,9,0
43860550,13,38,"F","Silver",1000,5,1
31418011,8,50,"F","Gold",6000,2,0
35302794,8,75,NA,"Gold",6000,36,0
35165584,9,47,"M","Tin",0.01,8,1
23238046,12,65,"F","Gold",6000,10,0
12109525,2,58,"F","Tin",0.01,10,0
31963605,8,49,"M","Silver",1500,1,0
45424855,10,47,"M","Tin",0.01,8,0
7747969,6,64,"U","Silver",1000,8,0
32666361,8,44,"F","Tin",0.01,5,1
35793852,3,71,"U","Silver",180,12,0
31969190,21,NA,NA,"Tin",0.01,9,1
50821099,8,47,NA,"Silver",600,8,0
42783951,12,40,"F","Tin",0.01,8,1
10135952,5,53,"U","Tin",0.01,5,0
44461226,8,48,"U","Tin",0.01,7,0
7441371,11,68,"F","Silver",3000,3,1
50928527,5,49,"U","Tin",0.01,1,0
18688799,8,37,"F","Tin",0.01,7,1
8220611,11,39,NA,"Tin",0.01,7,1
37093440,9,51,"F","Tin",0.01,5,0
8382034,6,33,"F","Tin",0.01,5,1
46280504,6,73,"F","Gold",6105.32,29,0
29704154,9,NA,"F","Gold",10000,27,1
6523951,11,66,"M","Silver",3000,18,0
27110559,3,62,NA,"Gold",6000,5,0
8635692,10,47,"F","Tin",0.01,9,0
11220856,13,30,"F","Silver",2000,5,1
46875460,6,61,"M","Platinum",20116.05,3,0
9999914,4,58,"U","Tin",0.01,5,0
36158980,5,56,"F","Gold",6105.32,8,0
51365798,11,36,"F","Tin",0.01,5,0
8330468,6,68,"F","Gold",7000,10,1
41950846,7,NA,NA,"Tin",0.01,8,1
4618114,10,NA,"F","Tin",0.01,11,0
17546214,8,68,NA,"Gold",8500,7,0
31365930,11,77,"M","Platinum",30000,8,0
11527951,NA,39,"F","Tin",0.01,5,1
37207470,9,66,"F","Silver",3000,11,0
18470254,14,49,"U","Tin",0.01,5,0
14685477,12,42,"F","Tin",0.01,8,1
5909244,12,37,"F","Tin",0.01,5,1
39771985,6,39,"U","Tin",0.01,4,1
41568496,12,39,"M","Gold",12000,6,1
27791963,9,75,"F","Gold",14000,5,0
5572401,4,71,"U","Silver",2500,6,0
39041618,4,71,"U","Platinum",20692.79,3,0
44573717,14,53,"U","Tin",0.01,8,0
1227807,13,54,"F","Gold",12078.35,30,0
49385005,12,70,"M","Gold",6052.82,11,0
50753999,12,68,NA,"Gold",6000,2,0
29219396,6,NA,"M","Silver",4800,29,0
26912163,NA,45,"F","Tin",0.01,5,0
13956396,10,69,NA,"Gold",10000,25,0
48449085,NA,51,"F","Silver",2000,8,1
33324189,6,66,"M","Silver",5000,4,0
15648982,9,57,"F","Gold",6000,3,0
37223824,6,47,"F","Silver",420,8,0
9749292,15,39,"F","Tin",0.01,7,1
22245227,11,62,"F","Silver",1000,5,0
148415,10,67,"M","Gold",6000,4,0
34733732,6,45,"F","Tin",0.01,4,0
50959619,11,53,"M","Gold",6053.35,6,0
34766690,12,69,"F","Silver",500,9,1
3634787,6,53,"M","Gold",12053.35,5,0
18454313,5,53,"F","Silver",100,1,0
52714958,5,33,"F","Tin",0.01,5,1
28153243,14,40,"F","Silver",3500,6,1
27808955,NA,46,"M","Tin",0.01,5,0
49651244,5,47,"M","Gold",6105.32,7,0
6883583,9,77,"F","Gold",6000,31,0
30316030,11,69,"F","Platinum",20567.11,3,1
30484006,5,75,"F","Gold",6000,2,0
40803238,4,69,"M","Silver",3000,8,0
39759950,5,69,"M","Gold",6053.35,5,0
7184832,5,65,"F","Silver",1000,5,0
10890173,12,76,"F","Gold",17638.18,11,0
39231484,9,60,"F","Silver",240,4,1
6680453,4,54,"F","Silver",3000,7,0
7518463,7,38,"U","Tin",0.01,8,0
21414181,8,NA,"F","Gold",9550.94,6,0
6753833,12,62,"F","Tin",0.01,8,1
50789519,8,55,"M","Tin",0.01,5,0
8126658,10,NA,"F","Gold",5300,2,0
1795708,8,32,"M","Tin",0.01,7,1
24107158,7,78,"F","Silver",4000,4,1
34893969,13,50,"U","Tin",0.01,8,1
35706356,9,36,"F","Tin",0.01,8,1
33956517,4,79,"F","Gold",6000,2,0
215554,8,52,"F","Silver",2500,6,1
3467856,5,36,"M","Silver",50.01,8,0
35627570,9,34,"F","Silver",500,5,1
29170516,11,62,NA,"Gold",10000,3,0
52483204,16,73,"F","Platinum",22000,4,1
22161279,11,75,"M","Gold",10000,5,0
11814942,13,36,"F","Silver",2400,9,0
29482666,5,48,"M","Silver",5000,4,0
27139875,9,43,"F","Silver",50,10,0
6457320,9,51,"F","Tin",0.01,5,0
24944823,11,42,"F","Tin",0.01,9,1
24921661,10,63,"F","Gold",6000,3,0
36414618,6,74,"F","Tin",0.01,7,1
30879108,13,31,"F","Tin",0.01,5,1
18244777,8,51,NA,"Tin",0.01,5,0
4075196,14,37,"F","Tin",0.01,NA,1
17723663,NA,54,"F","Platinum",36427.29,7,1
35661000,5,54,"M","Silver",4800,7,0
12553778,11,65,"F","Silver",2850,18,0
40508252,19,42,"F","Platinum",47000,7,1
35115480,10,47,"F","Silver",4000,1,0
43508652,7,NA,"M","Tin",0.01,4,0
24339903,6,58,"F","Silver",500,9,0
14830841,4,57,"F","Tin",0.01,5,0
11979224,6,NA,"U","Gold",6107.64,6,0
13997475,13,36,"F","Silver",0.02,5,1
35647309,11,32,"M","Silver",3000,4,1
18554857,5,35,"F","Tin",0.01,5,0
1514946,8,45,"M","Gold",6000,2,0
44554640,9,48,"F","Tin",0.01,5,0
33425600,11,70,NA,"Gold",6000,27,0
17142687,16,37,"M","Tin",0.01,8,1
33660243,5,34,"U","Silver",0.02,5,0
9550461,10,60,"F","Platinum",30000,1,1
7522894,9,56,"F","Gold",6107.64,7,0
29017610,10,57,"F","Gold",9053.35,8,0
29977304,10,67,NA,"Gold",9000,7,0
38994441,2,63,"M","Gold",12158.67,8,0
31854210,11,42,"F","Tin",0.01,5,0
9368620,13,54,"F","Gold",6000,3,1
29865115,7,51,"F","Silver",3000,8,0
16331516,8,NA,"F","Silver",4600,7,0
18642233,6,25,"M","Tin",0.01,7,1
20233507,9,NA,"F","Gold",6053.35,7,0
47843367,9,73,"M","Silver",960,11,0
9072381,7,NA,NA,"Tin",0.01,7,0
12275557,7,41,"F","Tin",0.01,5,1
33279060,9,54,NA,"Tin",0.01,5,0
33803648,5,52,"F","Tin",0.01,5,0
36951966,10,63,"M","Silver",5000,12,0
48827926,7,79,"M","Silver",480,2,0
33911645,9,58,"F","Gold",12106.69,7,0
48834213,6,57,"M","Silver",4000,4,0
29765331,NA,74,"M","Silver",3000,4,0
49510896,9,59,"M","Tin",0.01,7,0
13634453,9,58,"M","Gold",6000,2,0
10047921,NA,55,"F","Tin",0.01,5,0
3644413,7,45,"F","Tin",0.01,8,0
48635288,19,NA,"F","Silver",3000,7,0
47318777,16,38,"F","Silver",3800,1,1
24341452,6,52,"F","Gold",6105.32,8,1
3836916,5,64,"F","Tin",0.01,5,0
8825939,6,NA,"M","Tin",0.01,5,0
18610552,12,25,"F","Silver",1500,5,0
49385528,13,41,"M","Tin",0.01,5,0
32877800,8,53,"F","Silver",1000,9,0
17524245,13,60,"M","Tin",0.01,11,0
49491123,9,73,"F","Tin",0.01,5,0
21913889,9,59,"F","Silver",1500,5,0
43696327,11,50,"U","Gold",6000,2,0
28874277,8,44,"F","Gold",9500,1,0
41335580,8,56,"M","Tin",0.01,5,0
16003950,9,40,"F","Tin",0.01,4,0
7285671,11,71,"F","Gold",6000,2,0
17426022,4,45,"M","Tin",0.01,5,0
3583031,4,47,NA,"Silver",3000,8,0
11214058,6,47,"F","Tin",0.01,8,0
4261984,11,53,"M","Gold",6000,3,0
32943136,NA,57,"F","Silver",4023.01,5,0
34718970,8,55,"F","Tin",0.01,4,0
37283371,8,37,"F","Silver",1109.12,3,1
48926371,8,34,"F","Tin",0.01,5,1
4401425,9,29,"F","Tin",0.01,5,1
34188149,9,32,"F","Tin",0.01,4,0
26303353,9,50,"M","Silver",4000,4,0
17698464,10,46,NA,"Tin",0.01,5,0
11925876,8,58,"U","Gold",6000,3,0
5877938,15,35,"F","Tin",0.01,4,1
4207432,9,76,"F","Tin",0.01,17,0
44398516,8,77,"F","Silver",1000,5,0
34851921,17,35,"F","Tin",0.01,5,1
50961656,7,NA,NA,"Platinum",46023.61,10,0
7152922,NA,77,"F","Gold",9000,8,1
34237085,18,52,"U","Silver",2500,3,0
36112409,7,71,"F","Silver",3500,4,0
29917077,7,75,"F","Silver",1789,9,0
3918939,5,51,"M","Platinum",20569.19,3,0
6454836,10,54,"U","Gold",6000,2,0
43634070,7,37,"F","Silver",720,5,0
18763421,6,46,"M","Platinum",25000,1,0
3915867,7,38,"F","Gold",6000,1,0
851396,9,NA,"M","Silver",600,7,0
18876250,3,69,"F","Gold",6000,2,0
33255330,4,53,"F","Tin",0.01,4,0
21540985,5,59,"U","Tin",0.01,5,0
52682355,5,47,"M","Tin",0.01,4,0
41375620,8,47,"F","Silver",3780,7,0
50744671,NA,72,"F","Gold",16990.95,12,1
340146,7,63,NA,"Tin",0.01,5,0
18401880,9,NA,"F","Tin",0.01,5,1
49402864,9,63,"M","Gold",6000,2,0
30725194,13,38,"F","Tin",0.01,10,1
31998913,13,39,"F","Tin",0.01,5,0
12197394,9,NA,"F","Gold",12106.7,7,0
26007002,12,65,"F","Gold",18730.85,15,0
12930121,10,68,"F","Gold",6000,16,0
16230450,10,46,"M","Tin",0.01,5,0
9367578,3,50,NA,"Silver",2000.01,8,0
633542,12,76,"F","Gold",6000,2,0
4329643,7,41,"F","Tin",0.01,4,1
34249245,3,73,"U","Platinum",20566.07,3,0
33961588,8,37,"F","Tin",0.01,NA,1
17014026,13,33,"F","Tin",0.01,4,1
48697674,13,45,"F","Tin",0.01,5,0
29934370,9,47,"U","Silver",2000,4,0
6788564,NA,24,"F","Silver",0.02,5,1
50522962,12,30,"M","Silver",35,2,1
38214411,9,76,"F","Silver",3000,3,0
36198443,4,72,"F","Gold",6000.01,7,0
3487164,10,39,"F","Gold",10000,3,1
44158973,8,69,NA,"Gold",6000,1,0
19923783,9,44,"F","Tin",0.01,8,1
45070735,8,37,"F","Tin",0.01,5,0
29638550,14,78,"F","Gold",10000,11,0
18215106,8,56,"F","Gold",6000,1,0
5427126,8,39,"F","Tin",0.01,5,1
31636868,NA,52,"F","Gold",12000,8,1
15036421,6,61,"F","Gold",6000,10,0
3037894,12,50,"F","Silver",600,9,1
7158327,9,49,"M","Tin",0.01,5,0
24326372,11,NA,"F","Platinum",20538,3,1
43589717,4,58,"F","Silver",1000,9,0
18025072,12,78,"F","Silver",4300,15,0
10001417,11,55,"F","Silver",1000,5,0
9529438,10,NA,"F","Silver",2000,13,0
38940864,6,52,"M","Silver",5000,1,0
30068169,13,73,NA,"Gold",18053.34,8,0
5970202,7,45,"F","Tin",0.01,7,0
17712475,9,44,"F","Tin",0.01,9,1
28498321,6,79,"M","Gold",6000,2,0
28656318,14,NA,"F","Silver",480,4,1
3470806,7,55,"F","Silver",2000,5,0
50512096,7,56,"F","Gold",20000,21,0
3560147,9,32,"F","Silver",600,1,1
31795354,18,58,"M","Tin",0.01,6,1
10621571,7,67,"F","Silver",420,9,0
3588122,13,50,"M","Silver",500,5,0
26058634,7,NA,NA,"Tin",0.01,5,0
8080968,6,37,"U","Silver",2000,4,0
34257795,8,77,"F","Platinum",71000,6,0
9732314,4,65,"U","Silver",250,19,0
29085624,10,70,"M","Gold",6000,5,0
26218925,11,65,"M","Gold",9000,3,0
30133335,8,NA,"F","Gold",12053.35,6,0
4169255,14,48,"F","Silver",1000,4,1
29495660,9,38,"F","Tin",0.01,4,1
36736194,11,48,NA,"Tin",0.01,7,0
10185291,10,44,"F","Silver",2000,1,1
7167288,15,47,"F","Tin",0.01,6,0
3745678,6,52,"F","Gold",6053.34,4,0
8075018,11,34,NA,"Silver",420,4,0
36806095,14,39,"F","Silver",2500,6,1
47821991,11,35,"F","Silver",2512.64,9,0
9943277,NA,50,"M","Silver",1000,8,0
18456278,11,63,"F","Gold",6000,2,1
16679407,8,61,"U","Gold",6000,1,0
39230771,8,47,"F","Tin",0.01,9,0
25871420,7,52,NA,"Gold",6000,2,0
29889286,9,73,"F","Gold",10000,29,0
34526281,3,50,"F","Tin",0.01,4,0
31987741,NA,78,"F","Gold",17941.99,8,1
9936491,8,63,"F","Tin",0.01,8,0
6029337,7,NA,NA,"Silver",2000,4,0
42353990,6,NA,"F","Gold",6000,1,0
33811926,NA,57,"M","Tin",0.01,9,0
31392675,16,50,"F","Tin",0.01,5,1
35596690,7,29,"F","Silver",3750.01,5,1
33588224,9,37,"U","Gold",6000,2,0
33828268,NA,74,NA,"Silver",1500,13,0
26039575,10,37,"M","Silver",1000,4,0
36489707,12,71,"F","Silver",3000,4,0
28297806,11,47,"F","Tin",0.01,5,0
18232957,8,55,NA,"Tin",0.01,4,0
32743056,6,46,"F","Silver",2500,8,0
42040908,15,55,"M","Tin",0.01,5,1
37318450,6,44,"F","Silver",3050,9,1
11418338,9,73,"F","Platinum",22000,4,0
38131206,11,75,"M","Gold",6053.82,12,0
9949542,4,51,"F","Silver",3000,4,0
3791017,10,68,"F","Gold",6000,6,0
30230497,5,57,NA,"Silver",840.01,7,0
45611370,4,54,"F","Silver",200,2,0
38283286,11,68,NA,"Silver",3000,25,0
46186680,NA,52,NA,"Silver",1321.87,6,0
5394287,9,53,"M","Gold",6000,6,0
29905710,9,79,NA,"Gold",6000,1,0
36608064,9,46,"F","Tin",0.01,8,0
52774160,4,45,"M","Silver",50,7,0
3685179,5,68,"M","Platinum",20665.56,3,0
34649774,5,34,"M","Gold",6900,9,0
39954354,9,77,"F","Silver",2500,2,0
33339062,7,60,"M","Silver",3000,2,0
17441943,11,29,"F","Silver",2600,4,1
27698327,4,52,"F","Silver",3000,3,0
6214770,10,51,"M","Tin",0.01,8,0
35013520,10,48,"F","Gold",6000,5,0
34313393,7,24,NA,"Silver",600,1,0
49032684,12,47,"F","Silver",600,9,0
39139162,11,46,"F","Tin",0.01,5,1
6563333,7,35,"M","Silver",1500,4,1
7429355,13,54,"U","Silver",2500,2,0
37001082,8,74,"M","Platinum",21053.35,21,0
3513653,8,53,"M","Tin",0.01,4,0
3748421,10,NA,"F","Silver",500,9,0
29977908,11,76,NA,"Gold",10000,5,0
15278069,8,59,"F","Platinum",20290.99,3,0
29421446,4,43,"F","Silver",1787.64,10,0
36938897,14,45,"U","Tin",0.01,8,0
30405807,10,54,"F","Tin",0.01,9,1
25088904,3,60,NA,"Silver",3000,6,0
3818373,11,51,"F","Tin",0.01,9,0
10047840,10,72,"U","Silver",5000,5,0
45453529,8,51,"M","Platinum",35100,16,0
46203151,9,26,"F","Tin",0.01,5,0
9874321,6,NA,"F","Tin",0.01,5,0
33450591,8,NA,"F","Gold",6026.68,7,0
34307555,10,44,"F","Silver",1000,4,1
38378996,8,51,"F","Silver",5000,6,0
27780511,9,53,"F","Silver",600,8,0
10305440,12,NA,"F","Silver",1600,9,0
42054364,10,68,"F","Gold",12000,16,0
3765598,4,79,"F","Gold",6000,2,0
17233941,6,33,"M","Tin",0.01,4,0
34453640,8,76,"F","Platinum",24140.78,9,0
40778519,NA,68,"U","Gold",8000,2,0
2805332,7,61,"F","Tin",0.01,6,0
5394686,9,67,NA,"Gold",6000,1,0
9560149,9,51,"F","Silver",1800,5,0
6230954,17,67,NA,"Tin",0.01,5,0
50320596,9,38,"M","Silver",3855.74,12,1
47239192,12,69,"F","Tin",0.01,8,0
51450183,10,74,"F","Gold",8750,4,1
8458553,11,46,"F","Silver",1000,8,1
8405816,13,55,"F","Tin",0.01,8,0
6591892,6,73,"F","Silver",5000,31,0
29465184,9,31,"F","Silver",3500,1,0
3524000,6,59,"U","Silver",5000,6,0
35793453,4,40,"M","Gold",6105.32,7,0
31385776,7,60,"F","Silver",600,1,0
6544398,5,66,"F","Gold",12000,2,1
52642485,17,54,"M","Silver",1000,5,0
29254418,10,70,"M","Silver",3700,27,0
11905212,5,59,"F","Platinum",25000,5,0
36465042,7,51,"F","Tin",0.01,5,0
31413001,9,51,"F","Tin",0.01,5,0
10201734,8,63,"F","Silver",500.01,9,0
6188230,11,41,"F","Silver",420,5,1
36985160,9,46,NA,"Silver",2016,8,0
15050807,10,67,"F","Gold",6053.34,4,0
40119000,14,66,"F","Silver",4000,5,0
34262403,4,68,"F","Platinum",50000,4,0
8147221,8,55,"F","Silver",500,19,0
28751604,8,57,NA,"Silver",1000,6,0
14029936,8,35,"M","Tin",0.01,6,0
18873561,12,63,"M","Silver",600,4,0
32751067,16,25,"F","Silver",35,2,1
580287,7,53,"F","Tin",0.01,5,1
3837874,12,53,"M","Tin",0.01,5,0
7199228,11,43,NA,"Tin",0.01,4,1
32652212,11,52,"F","Gold",20000,6,1
33850514,12,48,"M","Tin",0.01,8,0
5443512,8,45,"F","Silver",100.01,8,0
33038402,10,40,"M","Tin",0.01,7,0
38355040,7,NA,"F","Platinum",20513.95,3,0
52361877,7,41,"U","Gold",5100.01,11,0
7217293,9,53,"M","Tin",0.01,5,0
10131698,10,70,"F","Silver",2500,4,0
12744468,5,60,"M","Silver",5000,5,0
30041112,4,43,"M","Tin",0.01,5,0
40123652,9,31,"F","Silver",2450,8,0
30875420,11,66,"M","Gold",8000,1,0
16764560,6,40,"F","Tin",0.01,4,0
